"33,61,63,51,59,62,88,65,104,62,138,68,71,67,53,69,44,19,72,68,62,55,62,54,85,7,138,18,124,60,164,59,106,25,69,70,50,72,
"
"43,70,63,61,60,69,135,69,120,70,112,77,63,69,55,103,43,33,62,5,54,3,55,38,85,83,158,60,115,60,142,60,91,60,67,60,50,59,
"
"43,50,61,62,63,62,132,72,126,73,111,79,63,66,52,177,43,63,62,45,58,59,66,48,91,42,150,56,157,52,148,50,105,37,85,58,63,58,
"
"35,65,65,54,61,90,130,86,242,74,111,73,63,80,50,178,40,5,62,61,57,52,65,62,88,47,148,47,244,49,247,53,230,50,86,67,60,45,
"
"33,72,63,70,59,73,119,85,241,76,111,89,61,66,45,178,42,15,60,55,58,54,57,42,87,48,145,44,248,54,233,43,199,51,82,61,61,60,
"
"30,54,62,51,59,88,99,83,242,77,118,76,62,77,52,178,43,62,59,43,60,63,65,55,81,40,138,64,239,63,245,63,134,47,83,42,64,55,
"
