"34,65,65,58,63,65,101,55,109,64,134,68,72,57,48,67,48,51,49,59,52,60,61,28,90,91,118,60,102,59,113,59,96,60,73,60,54,60,
"
"34,65,65,58,63,65,101,55,109,64,134,68,72,57,48,67,48,51,49,59,52,60,61,28,90,91,118,60,102,59,113,59,96,60,73,60,54,60,
"
"38,41,69,62,64,66,106,67,108,66,120,63,68,67,52,67,49,52,50,59,52,59,58,36,85,84,145,60,101,59,114,59,95,60,71,60,53,60,
"
"52,63,69,66,62,67,102,65,106,66,123,89,64,70,55,93,45,36,67,5,53,6,62,66,91,60,110,59,101,59,127,60,92,60,69,60,50,60,
"
"37,60,64,48,59,51,91,70,135,65,141,79,71,179,47,118,49,32,47,59,50,60,57,60,87,60,162,60,99,60,104,59,95,59,69,60,51,60,
"
"34,60,65,66,60,68,102,56,107,67,131,66,69,12,49,68,47,50,48,59,50,59,59,60,86,60,120,60,99,60,112,59,95,59,68,60,49,60,
"
"30,53,62,66,58,68,102,57,108,66,131,89,66,13,48,68,45,50,49,59,50,59,57,23,88,8,143,55,99,37,114,65,93,42,67,47,63,49,
"
"32,51,61,50,60,77,168,64,102,65,112,66,62,22,48,68,45,50,45,59,50,59,58,60,86,60,151,60,98,60,113,60,93,60,68,60,50,60,
"
