"362,57,77,88,70,125,70,117,70,72,173,49,103,58,25,48,48,562,61,56,56,48,90,56,179,45,125,61,146,47,107,59,84,59,65,55,
"
"67,67,62,69,64,70,133,66,112,82,117,77,65,70,53,181,39,13,61,63,58,5,64,56,97,40,178,5,110,7,105,5,130,102,70,72,51,59,
"
"39,46,66,60,62,94,98,67,110,69,130,69,67,10,44,68,43,50,44,6,57,57,64,68,91,16,171,67,102,49,117,54,89,52,72,51,53,52,
"
"39,64,65,60,61,67,93,67,112,58,149,68,72,64,50,68,43,68,44,66,59,53,64,57,92,68,137,41,102,49,118,48,91,44,79,53,52,44,
"
"37,54,66,61,62,67,101,66,97,65,129,67,68,33,47,65,45,52,47,59,50,47,59,67,92,66,94,60,87,59,215,59,113,59,78,27,52,6,
"
"42,48,66,55,74,67,114,66,109,66,118,65,66,64,47,66,45,52,47,22,56,46,60,22,91,55,185,41,95,57,91,55,98,24,89,41,64,48,
"
"38,62,65,53,61,66,98,66,103,66,131,67,66,70,43,180,42,5,61,5,48,43,57,63,83,23,107,67,97,89,114,59,95,60,71,60,49,60,
"
"35,50,64,60,60,67,97,65,102,65,135,65,69,41,47,65,45,53,47,7,60,61,59,33,93,51,108,41,96,35,107,61,92,7,84,42,70,42,
"
"39,56,67,60,63,66,99,65,101,64,136,65,70,65,50,65,48,61,49,59,52,41,61,66,100,66,98,66,96,60,107,59,93,59,71,60,51,60,
"
"37,49,62,58,60,76,95,66,94,65,116,92,68,44,47,93,48,25,45,59,49,47,59,73,93,60,88,60,81,60,200,59,92,60,74,60,49,60,
"
"100,60,115,59,88,59,67,60,52,60,
"
"34,51,67,66,61,67,100,68,107,66,123,66,65,48,45,66,42,51,43,59,48,44,57,66,90,67,121,62,100,60,115,59,88,59,67,60,52,60,
"
"34,51,67,66,61,67,100,68,107,66,123,66,65,48,45,66,42,51,43,59,48,44,57,66,90,67,121,62,100,60,115,59,88,59,67,60,52,60,
"
"37,65,67,56,61,69,95,67,106,68,137,66,69,68,48,68,44,69,48,48,52,58,59,40,88,51,110,67,97,39,112,62,95,89,67,35,53,38,
"
"38,6,65,51,61,67,92,59,95,64,144,63,72,64,49,65,44,66,48,58,51,46,61,59,81,56,156,42,81,53,114,49,108,58,82,6,64,64,
"
"38,55,66,66,62,66,109,57,91,65,122,64,66,41,47,66,44,52,47,59,51,59,59,60,87,60,168,59,90,60,89,60,93,60,72,60,54,60,
"
"39,59,68,5,63,71,98,63,93,62,113,70,70,63,49,64,47,63,48,63,52,44,58,58,87,102,173,59,69,60,85,60,96,60,70,60,56,60,
"
"42,74,70,67,66,64,115,77,106,66,124,64,67,19,48,180,44,56,69,50,62,51,63,50,89,47,123,7,98,35,161,60,92,60,68,60,53,60,
"
